ID_NEWLAND,Area(ha),D_Co2_T/ha,O_SOC_Tm/h,O_Tre_Tm/h,O_Co2_Tot,B_Co2_%,O_PBF_Tm/h,O_Liv_Tm/h,O_NPP_TOT,D_PBF_Tm/h,D_Liv_Tm/h,D_NPP_TOT,B_NPP_%,x_coord,y_coord
"7734","0.1156376580","114.201","0.029073632601636","0.000","0.003","0.000227","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","516456.2373","4746413.5220"
"7735","0.1456083990","114.201","0.024280340617323","0.000","0.004","0.000241","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","533216.8625","4746430.8130"
"7736","11.1638837700","114.201","0.028894522243076","0.000","0.323","0.000253","16.032378","0.000000","178.983600","3.071800","0.000","34.293220","5.2192","516416.0689","4746227.2040"
"7739","3.8590747730","114.201","0.028460174798965","0.000","0.110","0.000250","28.448581","0.000000","109.785200","3.071800","0.000","11.854310","9.2612","518393.8195","4746351.1540"
"7740","2.8330828650","114.201","0.024258416295052","0.000","0.069","0.000213","11.273302","0.000000","31.938200","3.071800","0.000","8.702660","3.6699","532792.2382","4746361.3150"
"7741","0.6104915380","114.201","0.028747280438741","0.000","0.018","0.000258","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","517492.7467","4746398.1430"
"7743","1.9226650870","114.201","0.024259493052959","0.000","0.047","0.000214","15.989524","0.000000","30.742500","3.071800","0.000","5.906040","5.2053","533171.4565","4746362.1360"
"7745","4.0060950170","114.201","0.030154237045961","0.000","0.121","0.000264","0.000000","1.283400","5.137334","0.000000","10.202","40.836000","0.1258","513550.5169","4746245.4810"
"7747","0.3385987510","114.201","0.030278406739235","0.000","0.010","0.000259","0.000000","0.998199","0.337721","0.000000","7.933","2.684000","0.1258","513842.0151","4746377.2300"
"7748","1.0027955360","114.201","0.024210436940193","0.000","0.024","0.000210","27.429320","0.000000","27.506000","3.071800","0.000","3.080390","8.9294","533278.3682","4746362.9520"
"7749","0.8156365250","114.201","0.024468671480815","0.000","0.020","0.000215","8.165402","0.000000","6.660000","3.071800","0.000","2.505470","2.6582","533586.9161","4746377.5650"
"7751","0.9019469920","114.201","0.024343940615654","0.000","0.022","0.000214","7.512858","0.000000","6.776200","3.071800","0.000","2.770600","2.4458","533644.6250","4746359.0480"
"7753","0.6326930180","114.201","0.024301798343658","0.000","0.015","0.000208","14.327643","0.000000","9.065000","3.071800","0.000","1.943510","4.6642","533736.3300","4746384.3770"
"7754","1.2674152340","114.201","0.026576483647029","0.000","0.034","0.000235","0.470564","0.000000","0.596400","3.071800","0.000","3.893250","0.1532","520577.6220","4746360.6840"
"7757","2.5653309380","114.201","0.024399457772573","0.000","0.063","0.000215","21.958921","0.000000","56.331900","3.071800","0.000","7.880180","7.1486","533923.4520","4746327.9600"
"7759","5.6345614890","114.201","0.027702131167702","0.000","0.156","0.000242","26.368938","0.000000","148.577400","3.071800","0.000","17.308250","8.5842","519466.3637","4746290.1630"
"7760","1.9501669950","114.201","0.024239055580563","5.092","9.977","0.044798","89.899019","0.000000","175.318100","3.071800","0.000","5.990520","29.2659","532982.7096","4746334.4000"
"7762","0.2396968730","114.201","0.024231064719106","0.000","0.006","0.000219","102.236211","0.000000","24.505700","3.071800","0.000","0.736300","33.2822","533082.3289","4746372.7570"
"7764","0.5219415550","114.201","0.028457148075104","0.000","0.015","0.000252","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","516793.0764","4746207.6990"
"7765","4.2080837500","114.201","0.025468556740705","0.000","0.107","0.000223","6.738934","0.000000","28.358000","3.071800","0.000","12.926390","2.1938","521845.1548","4746272.5670"
"7766","4.9303839600","114.201","0.028473818302155","0.000","0.140","0.000249","7.769618","0.000000","38.307200","3.071800","0.000","15.145150","2.5293","517003.3912","4746090.3790"
"7768","2.0496145700","114.201","0.024036476910114","0.000","0.049","0.000209","11.263971","0.000000","23.086800","3.071800","0.000","6.296010","3.6669","533375.1288","4746321.0380"
"7769","0.4647829330","114.201","0.025087574720383","0.000","0.012","0.000226","20.117778","0.000000","9.350400","3.071800","0.000","1.427720","6.5492","522733.7052","4746345.7530"
"7770","17.7101361200","114.201","0.026827492912610","0.000","0.475","0.000235","8.765511","0.000000","155.238400","3.071800","0.000","54.402000","2.8535","520113.2106","4746064.1150"
"7771","1.0268497900","114.201","0.027523562908173","0.000","0.028","0.000239","10.470860","0.000000","10.752000","3.071800","0.000","3.154280","3.4087","519897.9501","4746355.8290"
"7772","2.4762259550","114.201","0.027986783186595","0.000","0.069","0.000244","7.282050","0.000000","18.032000","3.071800","0.000","7.606470","2.3706","519225.5476","4746304.6720"
"7774","1.4505880390","114.201","0.025677240788937","0.000","0.037","0.000223","0.000000","0.000000","0.000000","3.071800","0.000","4.455920","0.0000","521441.7773","4746306.2710"
"7777","18.2561726000","114.201","0.028833058500943","0.000","0.526","0.000252","18.663846","0.000000","340.730400","3.071800","0.000","56.079310","6.0759","516150.6962","4746049.5110"
"7779","0.7213219640","114.201","0.030209532380104","0.000","0.022","0.000267","0.000000","1.283401","0.925009","0.000000","10.202","7.353000","0.1258","513022.6420","4746303.9050"
"7781","0.3816386710","114.201","0.030205572843552","0.000","0.012","0.000275","0.000000","0.998199","0.380649","0.000000","7.935","3.026000","0.1258","513115.4480","4746314.7920"
"7782","0.6329608560","114.201","0.028732792139053","0.000","0.018","0.000249","0.000000","0.570400","0.360755","0.000000","4.535","2.868000","0.1258","517454.8901","4746340.6530"
"7784","0.1759031250","114.201","0.029271751238072","0.000","0.005","0.000249","0.000000","0.998202","0.175448","0.000000","7.937","1.395000","0.1258","515613.7330","4746349.2690"
"7785","3.8573725340","114.201","0.025277325630188","0.000","0.098","0.000222","7.271789","0.000000","28.050000","3.071800","0.000","11.849080","2.3673","522243.6636","4746260.3320"
"7787","3.6627872750","114.201","0.028396584033966","0.000","0.104","0.000249","9.460063","0.000000","34.650200","3.071800","0.000","11.251350","3.0796","518005.1966","4746300.2030"
"7789","6.5671745250","114.201","0.025027006779398","0.000","0.164","0.000219","7.500486","0.000000","49.257000","3.071800","0.000","20.173050","2.4417","523245.3118","4746217.0550"
"7792","0.1053906850","114.201","0.024383259057678","0.000","0.003","0.000249","13.967079","0.000000","1.472000","3.071800","0.000","0.323740","4.5469","533892.7494","4746288.7750"
"7793","0.7040714820","114.201","0.024313747088114","0.000","0.017","0.000211","2.940042","0.000000","2.070000","3.071800","0.000","2.162770","0.9571","533682.2642","4746300.7970"
"7794","3.4906980300","114.201","0.024043217805716","0.000","0.084","0.000211","9.452379","0.000000","32.995400","3.071800","0.000","10.722730","3.0771","533536.1374","4746233.7100"
"7797","3.9363351340","114.201","0.024344405957631","0.000","0.096","0.000214","9.415967","0.000000","37.064400","3.071800","0.000","12.091630","3.0653","532138.1204","4746287.8110"
"7799","5.8826908260","114.201","0.029095396891884","0.000","0.171","0.000255","6.807803","0.000000","40.048200","3.071800","0.000","18.070450","2.2162","515843.0444","4746196.4790"
"7800","0.1814480040","114.201","0.025222093147623","0.000","0.005","0.000241","8.078347","0.000000","1.465800","3.071800","0.000","0.557370","2.6299","522548.2067","4746301.7130"
"7801","0.3484079200","114.201","0.029224304584162","0.000","0.010","0.000251","0.000000","0.998201","0.347505","0.000000","7.934","2.762000","0.1258","515669.1296","4746268.8490"
"7803","1.2682713290","114.201","0.025180074373881","0.000","0.032","0.000221","3.009924","0.000000","3.817400","3.071800","0.000","3.895880","0.9799","522787.8272","4746254.3100"
"7806","1.5692169140","114.201","0.024037236690521","0.000","0.038","0.000212","11.916390","0.000000","18.699400","3.071800","0.000","4.820320","3.8793","533089.7544","4746254.4810"
"7807","1.3665841650","114.201","0.028007781505585","0.000","0.038","0.000243","8.018972","0.000000","10.958600","3.071800","0.000","4.197870","2.6105","518955.5755","4746271.2660"
"7808","1.1081646930","114.201","0.024358466148376","0.000","0.027","0.000213","8.974749","0.000000","9.945500","3.071800","0.000","3.404060","2.9217","533859.8284","4746245.9990"
"7809","0.6076625460","114.201","0.025677540302277","0.000","0.016","0.000231","0.000000","0.000000","0.000000","3.071800","0.000","1.866620","0.0000","521419.5246","4746263.0410"
"7810","0.1034970920","114.201","0.028143458366394","0.000","0.003","0.000254","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","519111.0963","4746304.2790"
"7812","1.2104819750","114.201","0.025279370943705","0.000","0.031","0.000224","6.515917","0.000000","7.887400","3.071800","0.000","3.718360","2.1212","522385.0625","4746242.4480"
"7813","0.1565761490","114.201","0.029180228657786","0.000","0.005","0.000280","0.000000","0.713000","0.111550","0.000000","5.669","0.887000","0.1258","515372.0695","4746268.3990"
"7814","1.5886164640","114.201","0.026372996738979","0.000","0.042","0.000232","0.703002","0.000000","1.116800","3.071800","0.000","4.879910","0.2289","520488.4756","4746241.1400"
"7816","7.0502221550","114.201","0.028405836735453","0.000","0.200","0.000248","7.821796","0.000000","55.145400","3.071800","0.000","21.656870","2.5463","517584.4601","4746172.6160"
"7817","1.9232979970","114.201","0.027053900105613","0.000","0.052","0.000237","7.735255","0.000000","14.877200","3.071800","0.000","5.907990","2.5181","519842.2412","4746215.0020"
"7818","1.1070587020","114.201","0.026482782363892","0.000","0.029","0.000229","8.007344","0.000000","8.864600","3.071800","0.000","3.400660","2.6067","520427.7373","4746221.5490"
"7819","3.0424046190","114.201","0.028276337583860","0.000","0.086","0.000248","7.778255","0.000000","23.664600","3.071800","0.000","9.345660","2.5321","518404.9238","4746258.0350"
"7821","2.3310571360","114.201","0.023947445816464","0.000","0.056","0.000210","24.764901","0.000000","57.728400","3.071800","0.000","7.160540","8.0620","533234.1213","4746213.4800"
"7823","1.2545015790","114.201","0.029135086536407","2.399","3.047","0.021268","0.000000","0.713000","0.893749","0.000000","5.667","7.104000","0.1258","515316.7888","4746213.2680"
"7827","2.4294448550","114.201","0.025151844819387","0.000","0.061","0.000220","8.856756","0.000000","21.517000","3.071800","0.000","7.462770","2.8832","534537.1284","4746203.2210"
"7828","1.1940956760","114.201","0.027785569667816","0.000","0.033","0.000242","8.112583","0.000000","9.687200","3.071800","0.000","3.668020","2.6410","519121.0449","4746273.8340"
"7829","1.4688839360","114.201","0.029783105055491","23.480","34.534","0.205868","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","514809.8818","4746222.1870"
"7831","0.1965780870","114.201","0.029964625512415","0.000","0.006","0.000267","0.000000","0.998200","0.196068","0.000000","7.937","1.559000","0.1258","514462.6259","4746281.3510"
"7832","1.3988347650","114.201","0.024177426695824","10.058","14.104","0.088289","9.344349","0.000000","13.071200","3.071800","0.000","4.296940","3.0420","532486.2091","4746268.6010"
"7834","1.8533181440","114.201","0.024355598986149","0.000","0.045","0.000213","11.303942","0.000000","20.949800","3.071800","0.000","5.693020","3.6799","533809.5460","4746207.8360"
"7835","1.2121526930","114.201","0.026222132682800","0.000","0.032","0.000231","7.045647","0.000000","8.540400","3.071800","0.000","3.723490","2.2937","520633.5947","4746176.1240"
"7837","2.6056806030","114.201","0.030161717732747","0.000","0.079","0.000265","0.000000","0.998200","2.598922","0.000000","7.934","20.658000","0.1258","513278.7491","4746180.5780"
"7839","7.9291365340","114.201","0.025416726171970","0.000","0.202","0.000223","13.680657","0.000000","108.475800","3.071800","0.000","24.356720","4.4536","522453.7545","4746070.8750"
"7840","0.8723627970","114.201","0.028780161738396","0.000","0.025","0.000251","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","516542.4712","4746187.9390"
"7842","0.6244845980","114.201","0.023890590667725","0.000","0.015","0.000210","105.359204","0.000000","65.795200","3.071800","0.000","1.918290","34.2989","532944.1130","4746236.9130"
"7843","4.1139583200","114.201","0.024497690945864","0.000","0.101","0.000215","35.686993","0.000000","146.814800","3.071800","0.000","12.637260","11.6176","534036.4486","4746127.1150"
"7844","0.7233871350","114.201","0.030006008942922","12.386","8.982","0.108725","0.000000","1.283401","0.927657","0.000000","10.202","7.374000","0.1258","514521.0655","4746219.7360"
"7846","0.9555821260","114.201","0.023854485750198","0.000","0.023","0.000211","16.112064","0.000000","15.396400","3.071800","0.000","2.935360","5.2451","532612.1797","4746198.7260"
"7848","0.4281113250","114.201","0.026190615892410","0.000","0.011","0.000225","6.188577","0.000000","2.649400","3.071800","0.000","1.315070","2.0146","520747.2552","4746195.0640"
"7849","3.4427941020","114.201","0.024020585502897","0.000","0.083","0.000211","22.890622","0.000000","78.807700","3.071800","0.000","10.575570","7.4519","532739.4673","4746197.0130"
"7850","1.6533364380","114.201","0.025344790617625","0.000","0.042","0.000222","9.425789","0.000000","15.584000","3.071800","0.000","5.078720","3.0685","534678.7716","4746196.2190"
"7855","2.2448455640","114.201","0.025332537412643","1.840","4.187","0.016332","7.611125","0.000000","17.085800","3.071800","0.000","6.895720","2.4777","522751.2414","4746150.3150"
"7856","0.1072163450","114.201","0.025350187050339","0.000","0.003","0.000245","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","522127.6766","4746220.0870"
"7859","0.1512790560","114.201","0.029258233598930","0.000","0.004","0.000232","0.000000","1.568598","0.237106","0.000000","12.470","1.885000","0.1258","515575.3511","4746234.8350"
"7860","2.0016704570","114.201","0.028404594148908","0.000","0.057","0.000249","15.860353","0.000000","31.747200","3.071800","0.000","6.148730","5.1632","517961.4967","4746236.0230"
"7862","1.7587938270","114.201","0.025807185173035","0.000","0.045","0.000224","0.572097","0.000000","1.006200","3.071800","0.000","5.402660","0.1862","520968.2520","4746168.2660"
"7863","2.2511696550","114.201","0.025455332332187","0.000","0.057","0.000222","7.238548","0.000000","16.295200","3.071800","0.000","6.915140","2.3565","522102.6276","4746170.3970"
"7865","4.1498596700","114.201","0.027560472647349","0.000","0.114","0.000241","8.056706","0.000000","33.434200","3.071800","0.000","12.747540","2.6228","519268.1488","4746177.3650"
"7868","0.2563554250","114.201","0.030328791607661","0.000","0.008","0.000273","0.000000","2.424200","0.620962","0.000000","19.270","4.936000","0.1258","512226.7470","4746227.1920"
"7873","3.7015140520","114.201","0.024985587426594","0.000","0.093","0.000220","8.063889","0.000000","29.848600","3.071800","0.000","11.370310","2.6251","523573.7914","4746128.9330"
"7876","0.1685279210","114.201","0.025304471795469","0.000","0.004","0.000208","4.555922","0.000000","0.767800","3.071800","0.000","0.517680","1.4832","522390.4502","4746198.3290"
"7880","2.1730504040","114.201","0.025249346627129","0.000","0.055","0.000222","6.106807","0.000000","13.270400","3.071800","0.000","6.675180","1.9880","523006.3803","4746171.4720"
